"tick","Block","PorpoiseCount"
3351.0,2,5333
3351.0,0,0
3351.0,1,4481
3352.0,2,5334
3352.0,0,0
3352.0,1,4480
3353.0,2,5331
3353.0,0,0
3353.0,1,4483
3354.0,2,5332
3354.0,0,0
3354.0,1,4482
3355.0,2,5341
3355.0,0,0
3355.0,1,4472
3356.0,2,5338
3356.0,0,0
3356.0,1,4475
3357.0,2,5340
3357.0,0,0
3357.0,1,4473
3358.0,2,5338
3358.0,0,0
3358.0,1,4475
3359.0,2,5340
3359.0,0,0
3359.0,1,4473
3360.0,2,5341
3360.0,0,0
3360.0,1,4472
3361.0,2,5339
3361.0,0,0
3361.0,1,4474
3362.0,2,5342
3362.0,0,0
3362.0,1,4470
3363.0,2,5341
3363.0,0,0
3363.0,1,4471
3364.0,2,5344
3364.0,0,0
3364.0,1,4468
3365.0,2,5347
3365.0,0,0
3365.0,1,4465
3366.0,2,5345
3366.0,0,0
3366.0,1,4467
3367.0,2,5349
3367.0,0,0
3367.0,1,4463
3368.0,2,5347
3368.0,0,0
3368.0,1,4465
3369.0,2,5349
3369.0,0,0
3369.0,1,4463
3370.0,2,5342
3370.0,0,0
3370.0,1,4470
3371.0,2,5337
3371.0,0,0
3371.0,1,4475
3372.0,2,5325
3372.0,0,0
3372.0,1,4487
3373.0,2,5318
3373.0,0,0
3373.0,1,4494
3374.0,2,5323
3374.0,0,0
3374.0,1,4489
3375.0,2,5316
3375.0,0,0
3375.0,1,4496
3376.0,2,5319
3376.0,0,0
3376.0,1,4493
3377.0,2,5311
3377.0,0,0
3377.0,1,4501
3378.0,2,5320
3378.0,0,0
3378.0,1,4492
3379.0,2,5324
3379.0,0,0
3379.0,1,4488
3380.0,2,5326
3380.0,0,0
3380.0,1,4486
3381.0,2,5329
3381.0,0,0
3381.0,1,4483
3382.0,2,5327
3382.0,0,0
3382.0,1,4485
3383.0,2,5323
3383.0,0,0
3383.0,1,4489
3384.0,2,5328
3384.0,0,0
3384.0,1,4484
3385.0,2,5327
3385.0,0,0
3385.0,1,4485
3386.0,2,5320
3386.0,0,0
3386.0,1,4492
3387.0,2,5323
3387.0,0,0
3387.0,1,4489
3388.0,2,5318
3388.0,0,0
3388.0,1,4494
3389.0,2,5306
3389.0,0,0
3389.0,1,4506
3390.0,2,5306
3390.0,0,0
3390.0,1,4506
3391.0,2,5306
3391.0,0,0
3391.0,1,4506
3392.0,2,5308
3392.0,0,0
3392.0,1,4504
3393.0,2,5305
3393.0,0,0
3393.0,1,4507
3394.0,2,5302
3394.0,0,0
3394.0,1,4510
3395.0,2,5299
3395.0,0,0
3395.0,1,4513
3396.0,2,5296
3396.0,0,0
3396.0,1,4516
3397.0,2,5299
3397.0,0,0
3397.0,1,4513
3398.0,2,5298
3398.0,0,0
3398.0,1,4513
3399.0,2,5298
3399.0,0,0
3399.0,1,4513
3400.0,2,5294
3400.0,0,0
3400.0,1,4517
3401.0,2,5297
3401.0,0,0
3401.0,1,4514
3402.0,2,5299
3402.0,0,0
3402.0,1,4511
3403.0,2,5296
3403.0,0,0
3403.0,1,4514
3404.0,2,5286
3404.0,0,0
3404.0,1,4524
3405.0,2,5280
3405.0,0,0
3405.0,1,4530
3406.0,2,5277
3406.0,0,0
3406.0,1,4533
3407.0,2,5280
3407.0,0,0
3407.0,1,4530
3408.0,2,5288
3408.0,0,0
3408.0,1,4521
3409.0,2,5285
3409.0,0,0
3409.0,1,4523
3410.0,2,5282
3410.0,0,0
3410.0,1,4526
3411.0,2,5281
3411.0,0,0
3411.0,1,4527
3412.0,2,5278
3412.0,0,0
3412.0,1,4530
3413.0,2,5277
3413.0,0,0
3413.0,1,4531
3414.0,2,5285
3414.0,0,0
3414.0,1,4523
3415.0,2,5290
3415.0,0,0
3415.0,1,4518
3416.0,2,5294
3416.0,0,0
3416.0,1,4514
3417.0,2,5297
3417.0,0,0
3417.0,1,4511
3418.0,2,5291
3418.0,0,0
3418.0,1,4516
3419.0,2,5286
3419.0,0,0
3419.0,1,4521
3420.0,2,5286
3420.0,0,0
3420.0,1,4520
3421.0,2,5282
3421.0,0,0
3421.0,1,4524
3422.0,2,5286
3422.0,0,0
3422.0,1,4520
3423.0,2,5285
3423.0,0,0
3423.0,1,4521
3424.0,2,5282
3424.0,0,0
3424.0,1,4524
3425.0,2,5279
3425.0,0,0
3425.0,1,4527
3426.0,2,5287
3426.0,0,0
3426.0,1,4518
3427.0,2,5278
3427.0,0,0
3427.0,1,4527
3428.0,2,5264
3428.0,0,0
3428.0,1,4541
3429.0,2,5269
3429.0,0,0
3429.0,1,4536
3430.0,2,5263
3430.0,0,0
3430.0,1,4542
3431.0,2,5261
3431.0,0,0
3431.0,1,4543
3432.0,2,5264
3432.0,0,0
3432.0,1,4540
3433.0,2,5262
3433.0,0,0
3433.0,1,4542
3434.0,2,5263
3434.0,0,0
3434.0,1,4541
3435.0,2,5255
3435.0,0,0
3435.0,1,4549
3436.0,2,5259
3436.0,0,0
3436.0,1,4545
3437.0,2,5252
3437.0,0,0
3437.0,1,4552
3438.0,2,5259
3438.0,0,0
3438.0,1,4545
3439.0,2,5252
3439.0,0,0
3439.0,1,4552
3440.0,2,5254
3440.0,0,0
3440.0,1,4550
3441.0,2,5252
3441.0,0,0
3441.0,1,4552
3442.0,2,5261
3442.0,0,0
3442.0,1,4543
3443.0,2,5260
3443.0,0,0
3443.0,1,4544
3444.0,2,5262
3444.0,0,0
3444.0,1,4542
3445.0,2,5260
3445.0,0,0
3445.0,1,4544
3446.0,2,5263
3446.0,0,0
3446.0,1,4541
3447.0,2,5261
3447.0,0,0
3447.0,1,4542
3448.0,2,5261
3448.0,0,0
3448.0,1,4542
3449.0,2,5262
3449.0,0,0
3449.0,1,4541
3450.0,2,5264
3450.0,0,0
3450.0,1,4539
3451.0,2,5267
3451.0,0,0
3451.0,1,4536
3452.0,2,5261
3452.0,0,0
3452.0,1,4542
3453.0,2,5268
3453.0,0,0
3453.0,1,4535
3454.0,2,5266
3454.0,0,0
3454.0,1,4537
3455.0,2,5261
3455.0,0,0
3455.0,1,4542
3456.0,2,5257
3456.0,0,0
3456.0,1,4546
3457.0,2,5256
3457.0,0,0
3457.0,1,4547
3458.0,2,5262
3458.0,0,0
3458.0,1,4541
3459.0,2,5262
3459.0,0,0
3459.0,1,4541
3460.0,2,5267
3460.0,0,0
3460.0,1,4536
3461.0,2,5273
3461.0,0,0
3461.0,1,4530
3462.0,2,5271
3462.0,0,0
3462.0,1,4532
3463.0,2,5268
3463.0,0,0
3463.0,1,4535
3464.0,2,5264
3464.0,0,0
3464.0,1,4539
3465.0,2,5269
3465.0,0,0
3465.0,1,4534
3466.0,2,5271
3466.0,0,0
3466.0,1,4532
3467.0,2,5266
3467.0,0,0
3467.0,1,4537
3468.0,2,5270
3468.0,0,0
3468.0,1,4533
3469.0,2,5267
3469.0,0,0
3469.0,1,4536
3470.0,2,5262
3470.0,0,0
3470.0,1,4541
3471.0,2,5262
3471.0,0,0
3471.0,1,4541
3472.0,2,5258
3472.0,0,0
3472.0,1,4545
3473.0,2,5255
3473.0,0,0
3473.0,1,4548
3474.0,2,5262
3474.0,0,0
3474.0,1,4541
3475.0,2,5267
3475.0,0,0
3475.0,1,4536
3476.0,2,5260
3476.0,0,0
3476.0,1,4543
3477.0,2,5258
3477.0,0,0
3477.0,1,4545
3478.0,2,5262
3478.0,0,0
3478.0,1,4541
3479.0,2,5260
3479.0,0,0
3479.0,1,4543
3480.0,2,5263
3480.0,0,0
3480.0,1,4540
3481.0,2,5261
3481.0,0,0
3481.0,1,4542
3482.0,2,5264
3482.0,0,0
3482.0,1,4539
3483.0,2,5261
3483.0,0,0
3483.0,1,4542
3484.0,2,5257
3484.0,0,0
3484.0,1,4546
3485.0,2,5254
3485.0,0,0
3485.0,1,4549
3486.0,2,5256
3486.0,0,0
3486.0,1,4547
3487.0,2,5256
3487.0,0,0
3487.0,1,4547
3488.0,2,5257
3488.0,0,0
3488.0,1,4546
3489.0,2,5262
3489.0,0,0
3489.0,1,4541
3490.0,2,5258
3490.0,0,0
3490.0,1,4544
3491.0,2,5254
3491.0,0,0
3491.0,1,4548
3492.0,2,5260
3492.0,0,0
3492.0,1,4542
3493.0,2,5259
3493.0,0,0
3493.0,1,4542
3494.0,2,5266
3494.0,0,0
3494.0,1,4535
3495.0,2,5270
3495.0,0,0
3495.0,1,4531
3496.0,2,5270
3496.0,0,0
3496.0,1,4531
3497.0,2,5266
3497.0,0,0
3497.0,1,4535
3498.0,2,5262
3498.0,0,0
3498.0,1,4539
3499.0,2,5257
3499.0,0,0
3499.0,1,4544
3500.0,2,5263
3500.0,0,0
3500.0,1,4538
3501.0,2,5263
3501.0,0,0
3501.0,1,4538
3502.0,2,5264
3502.0,0,0
3502.0,1,4537
3503.0,2,5264
3503.0,0,0
3503.0,1,4537
3504.0,2,5254
3504.0,0,0
3504.0,1,4547
3505.0,2,5256
3505.0,0,0
3505.0,1,4545
3506.0,2,5260
3506.0,0,0
3506.0,1,4541
3507.0,2,5259
3507.0,0,0
3507.0,1,4542
3508.0,2,5260
3508.0,0,0
3508.0,1,4541
3509.0,2,5255
3509.0,0,0
3509.0,1,4546
3510.0,2,5256
3510.0,0,0
3510.0,1,4545
3511.0,2,5252
3511.0,0,0
3511.0,1,4549
3512.0,2,5248
3512.0,0,0
3512.0,1,4553
3513.0,2,5253
3513.0,0,0
3513.0,1,4548
3514.0,2,5244
3514.0,0,0
3514.0,1,4557
3515.0,2,5252
3515.0,0,0
3515.0,1,4549
3516.0,2,5249
3516.0,0,0
3516.0,1,4552
3517.0,2,5247
3517.0,0,0
3517.0,1,4554
3518.0,2,5240
3518.0,0,0
3518.0,1,4561
3519.0,2,5239
3519.0,0,0
3519.0,1,4562
3520.0,2,5248
3520.0,0,0
3520.0,1,4553
3521.0,2,5254
3521.0,0,0
3521.0,1,4547
3522.0,2,5249
3522.0,0,0
3522.0,1,4552
3523.0,2,5244
3523.0,0,0
3523.0,1,4557
3524.0,2,5242
3524.0,0,0
3524.0,1,4559
3525.0,2,5247
3525.0,0,0
3525.0,1,4554
3526.0,2,5258
3526.0,0,0
3526.0,1,4542
3527.0,2,5254
3527.0,0,0
3527.0,1,4546
3528.0,2,5252
3528.0,0,0
3528.0,1,4548
3529.0,2,5257
3529.0,0,0
3529.0,1,4543
3530.0,2,5252
3530.0,0,0
3530.0,1,4548
3531.0,2,5250
3531.0,0,0
3531.0,1,4550
3532.0,2,5251
3532.0,0,0
3532.0,1,4549
3533.0,2,5257
3533.0,0,0
3533.0,1,4543
3534.0,2,5259
3534.0,0,0
3534.0,1,4541
3535.0,2,5266
3535.0,0,0
3535.0,1,4534
3536.0,2,5262
3536.0,0,0
3536.0,1,4538
3537.0,2,5266
3537.0,0,0
3537.0,1,4533
3538.0,2,5269
3538.0,0,0
3538.0,1,4530
3539.0,2,5269
3539.0,0,0
3539.0,1,4530
3540.0,2,5274
3540.0,0,0
3540.0,1,4525
3541.0,2,5267
3541.0,0,0
3541.0,1,4532
3542.0,2,5270
3542.0,0,0
3542.0,1,4529
3543.0,2,5272
3543.0,0,0
3543.0,1,4527
3544.0,2,5273
3544.0,0,0
3544.0,1,4526
3545.0,2,5270
3545.0,0,0
3545.0,1,4529
3546.0,2,5277
3546.0,0,0
3546.0,1,4522
3547.0,2,5277
3547.0,0,0
3547.0,1,4522
3548.0,2,5277
3548.0,0,0
3548.0,1,4522
3549.0,2,5275
3549.0,0,0
3549.0,1,4524
3550.0,2,5273
3550.0,0,0
3550.0,1,4526
3551.0,2,5272
3551.0,0,0
3551.0,1,4527
3552.0,2,5273
3552.0,0,0
3552.0,1,4526
3553.0,2,5279
3553.0,0,0
3553.0,1,4520
3554.0,2,5278
3554.0,0,0
3554.0,1,4520
3555.0,2,5276
3555.0,0,0
3555.0,1,4522
3556.0,2,5276
3556.0,0,0
3556.0,1,4522
3557.0,2,5277
3557.0,0,0
3557.0,1,4521
3558.0,2,5279
3558.0,0,0
3558.0,1,4519
3559.0,2,5277
3559.0,0,0
3559.0,1,4521
3560.0,2,5273
3560.0,0,0
3560.0,1,4525
3561.0,2,5276
3561.0,0,0
3561.0,1,4522
3562.0,2,5278
3562.0,0,0
3562.0,1,4520
3563.0,2,5277
3563.0,0,0
3563.0,1,4521
3564.0,2,5271
3564.0,0,0
3564.0,1,4527
3565.0,2,5264
3565.0,0,0
3565.0,1,4534
3566.0,2,5257
3566.0,0,0
3566.0,1,4541
3567.0,2,5261
3567.0,0,0
3567.0,1,4537
3568.0,2,5263
3568.0,0,0
3568.0,1,4535
3569.0,2,5260
3569.0,0,0
3569.0,1,4538
3570.0,2,5261
3570.0,0,0
3570.0,1,4537
3571.0,2,5253
3571.0,0,0
3571.0,1,4545
3572.0,2,5254
3572.0,0,0
3572.0,1,4544
3573.0,2,5244
3573.0,0,0
3573.0,1,4554
3574.0,2,5243
3574.0,0,0
3574.0,1,4554
3575.0,2,5243
3575.0,0,0
3575.0,1,4554
3576.0,2,5248
3576.0,0,0
3576.0,1,4549
3577.0,2,5242
3577.0,0,0
3577.0,1,4555
3578.0,2,5234
3578.0,0,0
3578.0,1,4563
3579.0,2,5237
3579.0,0,0
3579.0,1,4560
3580.0,2,5239
3580.0,0,0
3580.0,1,4558
3581.0,2,5239
3581.0,0,0
3581.0,1,4558
3582.0,2,5237
3582.0,0,0
3582.0,1,4560
3583.0,2,5237
3583.0,0,0
3583.0,1,4560
3584.0,2,5242
3584.0,0,0
3584.0,1,4555
3585.0,2,5241
3585.0,0,0
3585.0,1,4556
3586.0,2,5236
3586.0,0,0
3586.0,1,4561
3587.0,2,5235
3587.0,0,0
3587.0,1,4562
3588.0,2,5242
3588.0,0,0
3588.0,1,4555
3589.0,2,5227
3589.0,0,0
3589.0,1,4570
3590.0,2,5223
3590.0,0,0
3590.0,1,4574
3591.0,2,5220
3591.0,0,0
3591.0,1,4577
3592.0,2,5220
3592.0,0,0
3592.0,1,4577
3593.0,2,5224
3593.0,0,0
3593.0,1,4573
3594.0,2,5226
3594.0,0,0
3594.0,1,4571
3595.0,2,5222
3595.0,0,0
3595.0,1,4575
3596.0,2,5237
3596.0,0,0
3596.0,1,4560
3597.0,2,5240
3597.0,0,0
3597.0,1,4557
3598.0,2,5233
3598.0,0,0
3598.0,1,4564
3599.0,2,5229
3599.0,0,0
3599.0,1,4568
3600.0,2,5234
3600.0,0,0
3600.0,1,4563
3601.0,2,5240
3601.0,0,0
3601.0,1,4557
3602.0,2,5234
3602.0,0,0
3602.0,1,4563
3603.0,2,5243
3603.0,0,0
3603.0,1,4554
3604.0,2,5242
3604.0,0,0
3604.0,1,4555
3605.0,2,5241
3605.0,0,0
3605.0,1,4556
3606.0,2,5233
3606.0,0,0
3606.0,1,4564
3607.0,2,5228
3607.0,0,0
3607.0,1,4569
3608.0,2,5223
3608.0,0,0
3608.0,1,4574
3609.0,2,5227
3609.0,0,0
3609.0,1,4570
3610.0,2,5233
3610.0,0,0
3610.0,1,4564
3611.0,2,5232
3611.0,0,0
3611.0,1,4565
3612.0,2,5230
3612.0,0,0
3612.0,1,4567
3613.0,2,5235
3613.0,0,0
3613.0,1,4562
3614.0,2,5236
3614.0,0,0
3614.0,1,4561
3615.0,2,5237
3615.0,0,0
3615.0,1,4560
3616.0,2,5240
3616.0,0,0
3616.0,1,4557
3617.0,2,5238
3617.0,0,0
3617.0,1,4559
3618.0,2,5239
3618.0,0,0
3618.0,1,4557
3619.0,2,5234
3619.0,0,0
3619.0,1,4561
3620.0,2,5234
3620.0,0,0
3620.0,1,4561
3621.0,2,5229
3621.0,0,0
3621.0,1,4566
3622.0,2,5219
3622.0,0,0
3622.0,1,4576
3623.0,2,5219
3623.0,0,0
3623.0,1,4576
3624.0,2,5225
3624.0,0,0
3624.0,1,4570
3625.0,2,5224
3625.0,0,0
3625.0,1,4571
3626.0,2,5221
3626.0,0,0
3626.0,1,4574
3627.0,2,5219
3627.0,0,0
3627.0,1,4576
3628.0,2,5214
3628.0,0,0
3628.0,1,4581
3629.0,2,5212
3629.0,0,0
3629.0,1,4583
3630.0,2,5212
3630.0,0,0
3630.0,1,4583
3631.0,2,5207
3631.0,0,0
3631.0,1,4588
3632.0,2,5205
3632.0,0,0
3632.0,1,4590
3633.0,2,5214
3633.0,0,0
3633.0,1,4581
3634.0,2,5221
3634.0,0,0
3634.0,1,4574
3635.0,2,5218
3635.0,0,0
3635.0,1,4577
3636.0,2,5216
3636.0,0,0
3636.0,1,4579
3637.0,2,5225
3637.0,0,0
3637.0,1,4569
3638.0,2,5221
3638.0,0,0
3638.0,1,4572
3639.0,2,5227
3639.0,0,0
3639.0,1,4566
3640.0,2,5218
3640.0,0,0
3640.0,1,4575
3641.0,2,5214
3641.0,0,0
3641.0,1,4579
3642.0,2,5217
3642.0,0,0
3642.0,1,4576
3643.0,2,5219
3643.0,0,0
3643.0,1,4574
3644.0,2,5222
3644.0,0,0
3644.0,1,4571
3645.0,2,5220
3645.0,0,0
3645.0,1,4572
3646.0,2,5222
3646.0,0,0
3646.0,1,4570
3647.0,2,5223
3647.0,0,0
3647.0,1,4569
3648.0,2,5225
3648.0,0,0
3648.0,1,4567
3649.0,2,5228
3649.0,0,0
3649.0,1,4564
3650.0,2,5224
3650.0,0,0
3650.0,1,4568
3651.0,2,5228
3651.0,0,0
3651.0,1,4564
3652.0,2,5230
3652.0,0,0
3652.0,1,4562
3653.0,2,5225
3653.0,0,0
3653.0,1,4567
3654.0,2,5233
3654.0,0,0
3654.0,1,4559
3655.0,2,5236
3655.0,0,0
3655.0,1,4556
3656.0,2,5236
3656.0,0,0
3656.0,1,4556
3657.0,2,5233
3657.0,0,0
3657.0,1,4559
3658.0,2,5233
3658.0,0,0
3658.0,1,4559
3659.0,2,5228
3659.0,0,0
3659.0,1,4564
3660.0,2,5234
3660.0,0,0
3660.0,1,4558
3661.0,2,5236
3661.0,0,0
3661.0,1,4556
3662.0,2,5239
3662.0,0,0
3662.0,1,4553
3663.0,2,5245
3663.0,0,0
3663.0,1,4546
3664.0,2,5245
3664.0,0,0
3664.0,1,4546
3665.0,2,5241
3665.0,0,0
3665.0,1,4550
3666.0,2,5239
3666.0,0,0
3666.0,1,4552
3667.0,2,5244
3667.0,0,0
3667.0,1,4547
3668.0,2,5248
3668.0,0,0
3668.0,1,4543
3669.0,2,5249
3669.0,0,0
3669.0,1,4542
3670.0,2,5248
3670.0,0,0
3670.0,1,4543
3671.0,2,5242
3671.0,0,0
3671.0,1,4549
3672.0,2,5243
3672.0,0,0
3672.0,1,4548
3673.0,2,5237
3673.0,0,0
3673.0,1,4554
3674.0,2,5240
3674.0,0,0
3674.0,1,4551
3675.0,2,5235
3675.0,0,0
3675.0,1,4556
3676.0,2,5230
3676.0,0,0
3676.0,1,4561
3677.0,2,5234
3677.0,0,0
3677.0,1,4556
3678.0,2,5237
3678.0,0,0
3678.0,1,4553
3679.0,2,5240
3679.0,0,0
3679.0,1,4549
3680.0,2,5237
3680.0,0,0
3680.0,1,4552
3681.0,2,5241
3681.0,0,0
3681.0,1,4548
3682.0,2,5244
3682.0,0,0
3682.0,1,4545
3683.0,2,5239
3683.0,0,0
3683.0,1,4550
3684.0,2,5243
3684.0,0,0
3684.0,1,4546
3685.0,2,5237
3685.0,0,0
3685.0,1,4552
3686.0,2,5230
3686.0,0,0
3686.0,1,4559
3687.0,2,5234
3687.0,0,0
3687.0,1,4555
3688.0,2,5233
3688.0,0,0
3688.0,1,4556
3689.0,2,5229
3689.0,0,0
3689.0,1,4560
3690.0,2,5233
3690.0,0,0
3690.0,1,4556
3691.0,2,5227
3691.0,0,0
3691.0,1,4562
3692.0,2,5228
3692.0,0,0
3692.0,1,4561
3693.0,2,5231
3693.0,0,0
3693.0,1,4558
3694.0,2,5226
3694.0,0,0
3694.0,1,4563
3695.0,2,5225
3695.0,0,0
3695.0,1,4564
3696.0,2,5219
3696.0,0,0
3696.0,1,4570
3697.0,2,5231
3697.0,0,0
3697.0,1,4558
3698.0,2,5221
3698.0,0,0
3698.0,1,4568
3699.0,2,5221
3699.0,0,0
3699.0,1,4568
3700.0,2,5224
3700.0,0,0
3700.0,1,4565
3701.0,2,5217
3701.0,0,0
3701.0,1,4572
3702.0,2,5217
3702.0,0,0
3702.0,1,4572
3703.0,2,5221
3703.0,0,0
3703.0,1,4568
3704.0,2,5219
3704.0,0,0
3704.0,1,4570
3705.0,2,5216
3705.0,0,0
3705.0,1,4573
3706.0,2,5219
3706.0,0,0
3706.0,1,4570
3707.0,2,5218
3707.0,0,0
3707.0,1,4571
3708.0,2,5215
3708.0,0,0
3708.0,1,4574
3709.0,2,5215
3709.0,0,0
3709.0,1,4574
3710.0,2,5218
3710.0,0,0
3710.0,1,4571
3711.0,2,5215
3711.0,0,0
3711.0,1,4574
3712.0,2,5221
3712.0,0,0
3712.0,1,4568
3713.0,2,5220
3713.0,0,0
3713.0,1,4569
3714.0,2,5224
3714.0,0,0
3714.0,1,4565
3715.0,2,5233
3715.0,0,0
3715.0,1,4556
3716.0,2,5229
3716.0,0,0
3716.0,1,4560
3717.0,2,5227
3717.0,0,0
3717.0,1,4562
3718.0,2,5226
3718.0,0,0
3718.0,1,4563
3719.0,2,5230
3719.0,0,0
3719.0,1,4558
3720.0,2,5233
3720.0,0,0
3720.0,1,4554
3721.0,2,5235
3721.0,0,0
3721.0,1,4551
3722.0,2,5229
3722.0,0,0
3722.0,1,4557
3723.0,2,5231
3723.0,0,0
3723.0,1,4555
3724.0,2,5239
3724.0,0,0
3724.0,1,4547
3725.0,2,5244
3725.0,0,0
3725.0,1,4542
3726.0,2,5238
3726.0,0,0
3726.0,1,4548
3727.0,2,5240
3727.0,0,0
3727.0,1,4546
3728.0,2,5239
3728.0,0,0
3728.0,1,4547
3729.0,2,5240
3729.0,0,0
3729.0,1,4546
3730.0,2,5240
3730.0,0,0
3730.0,1,4546
3731.0,2,5246
3731.0,0,0
3731.0,1,4540
3732.0,2,5250
3732.0,0,0
3732.0,1,4535
3733.0,2,5244
3733.0,0,0
3733.0,1,4541
3734.0,2,5245
3734.0,0,0
3734.0,1,4540
3735.0,2,5236
3735.0,0,0
3735.0,1,4549
3736.0,2,5244
3736.0,0,0
3736.0,1,4541
3737.0,2,5239
3737.0,0,0
3737.0,1,4546
3738.0,2,5235
3738.0,0,0
3738.0,1,4550
3739.0,2,5229
3739.0,0,0
3739.0,1,4556
3740.0,2,5226
3740.0,0,0
3740.0,1,4559
3741.0,2,5223
3741.0,0,0
3741.0,1,4562
3742.0,2,5230
3742.0,0,0
3742.0,1,4555
3743.0,2,5221
3743.0,0,0
3743.0,1,4564
3744.0,2,5224
3744.0,0,0
3744.0,1,4561
3745.0,2,5228
3745.0,0,0
3745.0,1,4557
3746.0,2,5234
3746.0,0,0
3746.0,1,4551
3747.0,2,5239
3747.0,0,0
3747.0,1,4546
3748.0,2,5241
3748.0,0,0
3748.0,1,4544
3749.0,2,5228
3749.0,0,0
3749.0,1,4556
3750.0,2,5232
3750.0,0,0
3750.0,1,4552
3751.0,2,5228
3751.0,0,0
3751.0,1,4556
3752.0,2,5229
3752.0,0,0
3752.0,1,4555
3753.0,2,5228
3753.0,0,0
3753.0,1,4556
3754.0,2,5233
3754.0,0,0
3754.0,1,4551
3755.0,2,5225
3755.0,0,0
3755.0,1,4559
3756.0,2,5223
3756.0,0,0
3756.0,1,4561
3757.0,2,5228
3757.0,0,0
3757.0,1,4556
3758.0,2,5223
3758.0,0,0
3758.0,1,4561
3759.0,2,5221
3759.0,0,0
3759.0,1,4563
3760.0,2,5209
3760.0,0,0
3760.0,1,4575
3761.0,2,5210
3761.0,0,0
3761.0,1,4574
3762.0,2,5211
3762.0,0,0
3762.0,1,4573
3763.0,2,5205
3763.0,0,0
3763.0,1,4579
3764.0,2,5210
3764.0,0,0
3764.0,1,4573
3765.0,2,5205
3765.0,0,0
3765.0,1,4577
3766.0,2,5213
3766.0,0,0
3766.0,1,4569
3767.0,2,5214
3767.0,0,0
3767.0,1,4568
3768.0,2,5204
3768.0,0,0
3768.0,1,4578
3769.0,2,5209
3769.0,0,0
3769.0,1,4573
3770.0,2,5207
3770.0,0,0
3770.0,1,4575
3771.0,2,5202
3771.0,0,0
3771.0,1,4580
3772.0,2,5204
3772.0,0,0
3772.0,1,4577
3773.0,2,5205
3773.0,0,0
3773.0,1,4576
3774.0,2,5208
3774.0,0,0
3774.0,1,4572
3775.0,2,5207
3775.0,0,0
3775.0,1,4573
3776.0,2,5197
3776.0,0,0
3776.0,1,4583
3777.0,2,5206
3777.0,0,0
3777.0,1,4574
3778.0,2,5205
3778.0,0,0
3778.0,1,4575
3779.0,2,5203
3779.0,0,0
3779.0,1,4577
3780.0,2,5205
3780.0,0,0
3780.0,1,4575
3781.0,2,5204
3781.0,0,0
3781.0,1,4576
3782.0,2,5200
3782.0,0,0
3782.0,1,4580
3783.0,2,5202
3783.0,0,0
3783.0,1,4578
3784.0,2,5200
3784.0,0,0
3784.0,1,4580
3785.0,2,5195
3785.0,0,0
3785.0,1,4585
3786.0,2,5191
3786.0,0,0
3786.0,1,4589
3787.0,2,5192
3787.0,0,0
3787.0,1,4588
3788.0,2,5194
3788.0,0,0
3788.0,1,4585
3789.0,2,5192
3789.0,0,0
3789.0,1,4587
3790.0,2,5182
3790.0,0,0
3790.0,1,4597
3791.0,2,5198
3791.0,0,0
3791.0,1,4581
3792.0,2,5198
3792.0,0,0
3792.0,1,4581
3793.0,2,5195
3793.0,0,0
3793.0,1,4584
3794.0,2,5193
3794.0,0,0
3794.0,1,4586
3795.0,2,5193
3795.0,0,0
3795.0,1,4586
3796.0,2,5195
3796.0,0,0
3796.0,1,4584
3797.0,2,5205
3797.0,0,0
3797.0,1,4574
3798.0,2,5198
3798.0,0,0
3798.0,1,4581
3799.0,2,5207
3799.0,0,0
3799.0,1,4571
3800.0,2,5206
3800.0,0,0
3800.0,1,4572
3801.0,2,5207
3801.0,0,0
3801.0,1,4571
3802.0,2,5204
3802.0,0,0
3802.0,1,4574
3803.0,2,5208
3803.0,0,0
3803.0,1,4569
3804.0,2,5211
3804.0,0,0
3804.0,1,4566
3805.0,2,5209
3805.0,0,0
3805.0,1,4568
3806.0,2,5207
3806.0,0,0
3806.0,1,4570
3807.0,2,5209
3807.0,0,0
3807.0,1,4568
3808.0,2,5212
3808.0,0,0
3808.0,1,4564
3809.0,2,5204
3809.0,0,0
3809.0,1,4572
3810.0,2,5201
3810.0,0,0
3810.0,1,4573
3811.0,2,5200
3811.0,0,0
3811.0,1,4574
3812.0,2,5193
3812.0,0,0
3812.0,1,4581
3813.0,2,5197
3813.0,0,0
3813.0,1,4577
3814.0,2,5204
3814.0,0,0
3814.0,1,4570
3815.0,2,5202
3815.0,0,0
3815.0,1,4572
3816.0,2,5205
3816.0,0,0
3816.0,1,4569
3817.0,2,5208
3817.0,0,0
3817.0,1,4566
3818.0,2,5217
3818.0,0,0
3818.0,1,4557
3819.0,2,5208
3819.0,0,0
3819.0,1,4566
3820.0,2,5206
3820.0,0,0
3820.0,1,4568
3821.0,2,5207
3821.0,0,0
3821.0,1,4567
3822.0,2,5212
3822.0,0,0
3822.0,1,4562
3823.0,2,5205
3823.0,0,0
3823.0,1,4569
3824.0,2,5199
3824.0,0,0
3824.0,1,4575
3825.0,2,5201
3825.0,0,0
3825.0,1,4573
3826.0,2,5203
3826.0,0,0
3826.0,1,4571
3827.0,2,5203
3827.0,0,0
3827.0,1,4571
3828.0,2,5202
3828.0,0,0
3828.0,1,4572
3829.0,2,5210
3829.0,0,0
3829.0,1,4564
3830.0,2,5207
3830.0,0,0
3830.0,1,4567
3831.0,2,5215
3831.0,0,0
3831.0,1,4559
3832.0,2,5222
3832.0,0,0
3832.0,1,4552
